pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"^(([0-9]{3})[ \-\/]?([0-9]{3})[ \-\/]?([0-9]{3}))|([0-9]{9})|([\+]?([0-9]{3})[ \-\/]?([0-9]{2})[ \-\/]?([0-9]{3})[ \-\/]?([0-9]{3}))$";../runGen4/random/random50000.txt;0.12;0.17;0.19;1.54;6.91;3.84;0.0;13.39;5.53;3.31;13.62;6.96;3.98;1.34;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"^((\+){1}[1-9]{1}[0-9]{0,1}[0-9]{0,1}(\s){1}[\(]{1}[1-9]{1}[0-9]{1,5}[\)]{1}[\s]{1})[1-9]{1}[0-9]{4,9}$";../runGen4/random/random50000.txt;0.04;0.04;0.03;0.58;0.52;0.62;0.02;0.44;2.98;3.07;0.07;0.8;0.58;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^((\d(\x20)\d{2}(\x20)\d{2}(\x20)\d{2}(\x20)\d{3}(\x20)\d{3}((\x20)\d{2}|))|(\d\d{2}\d{2}\d{2}\d{3}\d{3}(\d{2}|)))$";../runGen4/random/random50000.txt;0.02;0.04;0.05;0.91;0.59;0.92;0.0;0.43;6.35;3.03;0.08;0.8;0.6;0.81;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"^(02\d\s?\d{4}\s?\d{4})|((01|05)\d{2}\s?\d{3}\s?\d{4})|((01|05)\d{3}\s?\d{5,6})|((01|05)\d{4}\s?\d{4,5})$";../runGen4/random/random50000.txt;0.02;0.08;0.19;1.62;1.38;21.31;0.12;14.21;5.87;3.11;9.7;5.14;8.69;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(0|(\+)?([1-9]{1}[0-9]{0,3})|([1-5]{1}[0-9]{1,4}|[6]{1}([0-4]{1}[0-9]{3}|[5]{1}([0-4]{1}[0-9]{2}|[5]{1}([0-2]{1}[0-9]{1}|[3]{1}[0-5]{1})))))$";../runGen4/random/random50000.txt;0.02;0.04;0.05;0.66;0.69;0.66;0.03;0.46;5.28;3.13;0.11;0.84;0.69;0.96;17;17;17;17;17;17;17;17;17;17;17;17;17;17;52.4288
"^(0|(\+)?[1-9]{1}[0-9]{0,8}|(\+)?[1-3]{1}[0-9]{1,9}|(\+)?[4]{1}([0-1]{1}[0-9]{8}|[2]{1}([0-8]{1}[0-9]{7}|[9]{1}([0-3]{1}[0-9]{6}|[4]{1}([0-8]{1}[0-9]{5}|[9]{1}([0-5]{1}[0-9]{4}|[6]{1}([0-6]{1}[0-9]{3}|[7]{1}([0-1]{1}[0-9]{2}|[2]{1}([0-8]{1}[0-9]{1}|[9]{1}[0-5]{1})))))))))$";../runGen4/random/random50000.txt;0.04;0.04;0.04;0.64;0.74;0.66;0.01;0.52;9.23;3.3;0.12;0.88;1.05;0.91;17;17;17;17;17;17;17;17;17;17;17;17;17;17;52.4288
"^(0|[-]{1}([1-9]{1}[0-9]{0,3}|[1-2]{1}[0-9]{1,4}|[3]{1}([0-1]{1}[0-9]{3}|[2]{1}([0-6]{1}[0-9]{2}|[7]{1}([0-5]{1}[0-9]{1}|([6]{1}[0-8]{1})))))|(\+)?([1-9]{1}[0-9]{0,3}|[1-2]{1}[0-9]{1,4}|[3]{1}([0-1]{1}[0-9]{3}|[2]{1}([0-6]{1}[0-9]{2}|[7]{1}([0-5]{1}[0-9]{1}|([6]{1}[0-7]{1}))))))$";../runGen4/random/random50000.txt;0.03;0.04;0.04;0.64;0.72;0.67;0.02;0.5;9.4;3.25;0.12;0.86;0.83;0.95;17;17;17;17;17;17;17;17;17;17;17;17;17;17;52.4288
"^(429496729[0-6]|42949672[0-8]\d|4294967[01]\d{2}|429496[0-6]\d{3}|42949[0-5]\d{4}|4294[0-8]\d{5}|429[0-3]\d{6}|42[0-8]\d{7}|4[01]\d{8}|[1-3]\d{9}|[1-9]\d{8}|[1-9]\d{7}|[1-9]\d{6}|[1-9]\d{5}|[1-9]\d{4}|[1-9]\d{3}|[1-9]\d{2}|[1-9]\d|\d)$";../runGen4/random/random50000.txt;0.03;0.04;0.06;1.11;0.83;29.37;0.04;0.51;10.51;3.32;0.12;0.87;0.77;1.03;0;17;17;17;17;17;17;17;17;17;17;17;17;17;52.4288
"^(5[1-5]\d{2})\d{12}|(4\d{3})(\d{12}|\d{9})$";../runGen4/random/random50000.txt;0.04;0.09;0.2;1.69;2.56;1.39;0.13;6.06;2.95;3.51;5.75;2.36;2.05;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(GB){0,1}([1-9][0-9]{2}\ [0-9]{4}\ [0-9]{2})|([1-9][0-9]{2}\ [0-9]{4}\ [0-9]{2}\ [0-9]{3})|((GD|HA)[0-9]{3})$";../runGen4/random/random50000.txt;0.12;0.08;0.19;1.66;7.54;1.34;0.0;12.76;4.64;3.47;8.2;4.7;5.09;1.08;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
^(LT){0,1}([0-9]{9}|[0-9]{12})$;../runGen4/random/random50000.txt;0.04;0.04;0.05;0.63;0.64;0.63;0.02;0.43;2.58;4.2;0.08;0.82;0.84;0.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(X(-|\.)?0?\d{7}(-|\.)?[A-Z]|[A-Z](-|\.)?\d{7}(-|\.)?[0-9A-Z]|\d{8}(-|\.)?[A-Z])$";../runGen4/random/random50000.txt;0.02;0.04;0.04;1.0;0.64;0.98;0.03;0.5;5.72;3.86;0.1;0.83;0.61;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
^([0-9A-Za-z@.]{1,255})$;../runGen4/random/random50000.txt;6.54;0.06;0.04;0.58;0.66;0.62;0.04;0.49;1.96;3.89;0.08;0.82;0.95;0.87;213;213;213;213;213;213;213;213;213;213;213;213;213;213;52.4288
"^([0-9]{6}[\s\-]{1}[0-9]{12}|[0-9]{18})$";../runGen4/random/random50000.txt;0.04;0.04;0.04;0.61;0.59;0.66;0.04;0.47;3.25;3.28;0.09;0.78;0.76;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^([1-zA-Z0-1@.\s]{1,255})$";../runGen4/random/random50000.txt;8.51;0.06;0.05;0.72;0.67;0.68;0.03;0.51;2.07;3.23;0.1;0.86;0.7;0.92;435;465;465;465;465;465;465;465;465;465;465;465;465;465;52.4288
^([A-Z]{2}[9]{3}|[A-Z]{3}[9]{2}|[A-Z]{4}[9]{1}|[A-Z]{5})[0-9]{6}([A-Z]{1}[9]{1}|[A-Z]{2})[A-Z0,9]{3}$;../runGen4/random/random50000.txt;0.17;0.04;0.05;0.59;0.65;0.64;0.04;0.44;4.03;3.32;0.1;0.84;1.06;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^([_a-zA-Z0-9-]+\.[_a-zA-Z0-9-]*)\@((([a-zA-Z0-9-]{2,255})\.(ad|ae|af|ag|ai|al|am|an|ao|aq|ar|as|at|au|aw|az|ba|bb|bd|be|bf|bg|bh|bi|bj|bm|bn|bo|br|bs|bt|bv|bw|by|bz|ca|cc|cf|cg|ch|ci|ck|cl|cm|cn|co|cr|cu|cv|cx|cy|cz|de|di|dk|dm|do|dz|ec|ee|eg|eh|er|es|et|fi|fj|fk|fm|fo|fr|ga|gb|gd|ge|gf|gh|gi|gl|gm|gn|gp|gq|gr|gs|gt|gu|gw|gy|hk|hm|hn|hr|ht|hu|id|ie|il|in|io|iq|ir|is|it|jo|jm|jp|ke|kg|kh|ki|km|kn|kp|kr|kw|ky|kz|la|lb|lc|li|lk|lr|ls|lt|lu|lv|ly|ma|mc|md|mg|mh|mk|ml|mm|mn|mo|mp|mq|mr|ms|mt|mu|mv|mw|mx|my|mz|an|nc|ne|nf|ng|ni|nl|no|np|nr|nt|nu|nz|om|pa|pe|pf|pg|ph|pk|pl|pm|pn|pr|pt|pw|py|qa|re|ro|ru|rw|sa|sb|sc|sd|se|sq|sh|si|sj|sk|sl|sm|sn|so|sr|st|su|sv|sy|sz|tc|td|tf|tg|th|tj|tk|tm|tn|to|tp|tr|tt|tv|tw|tz|ua|ug|uk|um|us|uy|uz|va|vc|ve|vg|vi|vn|vu|wf|ws|ye|yt|yu|za|zm|zr|zw|arpa|arts|biz|com|edu|firm|gov|info|int|mil|nato|net|nom|org|rec|store|web))|((25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9])\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9]|0)\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[1-9]|0)\.(25[0-5]|2[0-4][0-9]|[0-1]{1}[0-9]{2}|[1-9]{1}[0-9]{1}|[0-9])))$";../runGen4/random/random50000.txt;0.64;0.1;0.06;0.76;0.62;0.86;0.0;0.56;47.2;3.38;0.09;0.82;0.74;0.92;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
^([a-z0-9]{32})$;../runGen4/random/random50000.txt;4.08;0.04;0.05;0.61;0.59;0.59;0.03;0.4;1.66;3.12;0.07;0.8;0.72;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^([a-zA-Z.\s']{1,50})$";../runGen4/random/random50000.txt;5.33;0.04;0.05;0.68;0.66;0.66;0.04;0.4;1.95;3.28;0.07;0.82;0.64;0.89;121;116;116;116;116;116;116;116;116;116;116;116;116;116;52.4288
"^([a-zA-Z0-9-\,\s]{2,64})$";../runGen4/random/random50000.txt;ERR;0.05;0.04;0.74;0.67;0.66;0.0;0.45;2.85;3.71;0.09;0.83;0.85;0.87;ERR;138;138;138;138;138;ERR;138;194;194;194;194;138;138;52.4288
"^([a-zA-z\s]{4,32})$";../runGen4/random/random50000.txt;4.86;0.04;0.04;0.67;0.62;0.66;0.02;0.43;1.91;3.23;0.07;0.84;0.6;0.93;32;34;34;34;34;34;34;34;55;55;55;55;34;34;52.4288
"^([a-z]{1}[a-z0-9\-_\.]{2,24})@tlen\.pl$";../runGen4/random/random50000.txt;0.02;0.04;0.05;0.63;0.62;0.65;0.05;0.42;1.48;3.28;0.08;0.84;0.76;0.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(\+{1}|00)\s{0,1}([0-9]{3}|[0-9]{2})\s{0,1}\-{0,1}\s{0,1}([0-9]{2}|[1-9]{1})\s{0,1}\-{0,1}\s{0,1}([0-9]{8}|[0-9]{7})";../runGen4/random/random50000.txt;0.02;0.05;0.04;0.63;0.62;0.89;0.01;0.44;4.34;3.18;0.1;0.82;0.7;0.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(\+|-)?(\d\.\d{1,6}|[1-9]\d\.\d{1,6}|1[1-7]\d\.\d{1,6}|180\.0{1,6})$";../runGen4/random/random50000.txt;0.04;0.04;0.05;1.07;0.68;0.96;0.03;0.47;3.66;3.2;0.1;0.84;0.74;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(\d{3,})\s?(\w{0,5})\s([a-zA-Z]{2,30})\s([a-zA-Z]{2,15})\.?\s?(\w{0,5})$";../runGen4/random/random50000.txt;0.02;0.06;0.05;1.38;0.58;1.2;0.03;0.39;4.51;3.13;0.06;0.79;0.66;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(\d|\d{1,9}|1\d{1,9}|20\d{8}|213\d{7}|2146\d{6}|21473\d{5}|214747\d{4}|2147482\d{3}|21474835\d{2}|214748364[0-7])$";../runGen4/random/random50000.txt;0.03;0.04;0.06;0.96;0.68;0.84;0.04;0.45;5.24;3.06;0.09;0.82;0.63;0.78;0;17;17;17;17;17;17;17;17;17;17;17;17;17;52.4288
^[ .a-zA-Z0-9:-]{1,150}$;../runGen4/random/random50000.txt;6.4;0.06;0.04;0.6;0.6;0.55;0.02;0.41;2.0;3.24;0.07;0.84;0.92;0.9;219;219;219;219;219;219;219;219;219;219;219;219;219;219;52.4288
^[0-9]{10}GBR[0-9]{7}[U,M,F]{1}[0-9]{9}$;../runGen4/random/random50000.txt;0.04;0.04;0.05;0.57;0.55;0.57;0.03;0.42;1.63;3.63;0.06;0.79;0.67;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^[0][5][0]-\d{7}|[0][5][2]-\d{7}|[0][5][4]-\d{7}|[0][5][7]-\d{7}$";../runGen4/random/random50000.txt;0.03;0.07;0.18;1.76;1.1;1.16;0.14;4.66;3.29;3.57;5.04;1.76;1.68;0.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
